first_name,last_name,price,above_100
Taylor,Smith,41.49264584,False
Mark,Reynolds,70.49794436,False
Marilyn,Christensen,155.48545330000002,True
Denise,Atkins,185.451601,True
Melissa,Gonzales,228.0025997,True
Henry,Hoffman,229.6628876,True
Daisy,Davenport,59.52753518,False
Christopher,Paul,122.7131699,True
Kevin,Craig,148.20105159999997,True
Natalie,Coleman,122.14404520000001,True
Jeremy,Strickland,130.8435662,True
Gary,Bonilla,162.6152534,True
Amanda,Richards,236.5957164,True
Heidi,Perez,245.17572280000002,True
Robert,Johnson,174.69223459999998,True
Gary,Mills,183.8363212,True
Chelsea,Caldwell,16.12083718,False
John,Frye,223.27741749999998,True
Michael,Strong,220.41223219999998,True
Christopher,Delgado,85.78279752,False
Whitney,Wallace,253.45561830000003,True
Rebecca,Martinez,59.68320226,False
Marissa,Mccoy,116.9634653,True
Ricky,Kerr,38.99584409,False
Anna,Campbell,249.92134040000002,True
Marie,Walters,73.38808729,False
Robert,Martin,38.22288302,False
Marc,Davis,162.2802619,True
James,Dixon,159.37943280000002,True
Vicki,Ramirez,186.1602427,True
Krista,Campbell,161.2338436,True
Lauren,Patterson,170.2123273,True
Megan,Clark,290.2581556,True
Judy,Zimmerman,219.58882549999998,True
Joseph,Williams,210.7841859,True
Lori,Acevedo,210.6602899,True
William,Taylor,275.6331763,True
Dawn,Snyder,248.98404169999998,True
Jennifer,Simmons,80.68353707,False
Alyssa,Nunez,163.80090019999997,True
Robert,Black,63.92800482,False
Julia,Young,239.2396683,True
Melinda,Barnes,227.2506352,True
Brett,Armstrong,154.1341836,True
Erik,Stevenson,246.0040722,True
Daniel,George,34.80089308,False
Lindsey,Jones,197.7020395,True
Virginia,Lopez,227.4255915,True
Andrew,Brown,92.88318049,False
Donna,Lowery,264.8326094,True
Alexis,Andrade,6.313985183,False
Alyssa,Pierce,47.74032516,False
Tara,Johnson,38.26768696,False
Michael,Brady,162.0594322,True
James,Rhodes,51.92414009,False
Pamela,Scott,42.43333392,False
Martin,Ward,170.94982480000002,True
Kristina,Hernandez,107.69157179999999,True
Robert,Bush,87.18004191,False
Rebecca,Larson,214.3895725,True
Brittany,Watson,190.520018,True
Ryan,Ramirez,249.7287913,True
Edward,Burns,87.64996993,False
John,Prince,31.73842034,False
Ashley,Boyer,107.6625992,True
James,Dean,61.6954542,False
Natalie,Gordon,268.2800094,True
Ryan,Smith,136.207813,True
Stephen,Thompson,54.29639714,False
William,Delgado,96.25442517,False
Brian,Johnson,124.929208,True
James,Patel,216.6056429,True
Allen,Rogers,145.4342467,True
Aimee,Reyes,277.6656815,True
Susan,Williams,255.21535319999995,True
Edward,Griffin,108.62052220000001,True
Debra,Baker,296.5003089,True
Yvette,Kramer,279.9371174,True
Alyssa,Williams,270.8972241,True
John,Cunningham,173.0242833,True
Dana,Gilbert,86.51917139,False
Stephen,Henry,146.15155780000003,True
Bradley,James,137.9824935,True
Melinda,Peters,16.83003044,False
Robert,Goodman,213.54239840000002,True
Leslie,Moore,195.96307990000003,True
Sarah,Gray,270.79472880000003,True
Amy,Haynes,258.5062773,True
Gary,Dean,184.425152,True
Jonathan,Duran,224.5361417,True
Elizabeth,Ruiz,124.66944950000001,True
Caitlin,Lewis,196.3598959,True
Micheal,Blackburn,10.44317525,False
Sheryl,Mccarthy,159.9519731,True
Lisa,Smith,150.9122679,True
Jared,Juarez,247.56064569999998,True
Brett,Castro,217.3328585,True
Jessica,Murray,175.30221840000002,True
Austin,Coffey,16.25913962,False
Shelly,Jacobs,3.8567620519999997,False
Elizabeth,Logan,298.74232810000007,True
Cody,Anderson,128.0814967,True
Kayla,Wood,256.05287599999997,True
Paul,Singh,157.9636169,True
James,Mays,245.24330719999998,True
Thomas,Moore,244.5914982,True
Linda,Pacheco,299.60400699999997,True
Jenny,Clark,66.32311808,False
Patrick,Guzman,223.49659810000003,True
Scott,Peters,229.487331,True
John,Stevenson,23.09927229,False
Kristina,Brooks,154.68058259999998,True
Nancy,Aguilar,63.38787527,False
Robert,Brown,132.73295359999997,True
Jessica,Williams,255.95815770000002,True
David,Brown,290.59448060000005,True
Dorothy,Munoz,242.56454,True
Jason,Lawson,76.09246622,False
James,Hall,167.9698314,True
Patricia,Carpenter,46.08147123,False
Jeff,Cardenas,64.36052627,False
Michelle,Johnson,19.18945036,False
Frank,Madden,17.34021424,False
George,Tanner,291.4292653,True
Dylan,Johnson,40.65328581,False
Pamela,King,282.4817647,True
Jesse,Frazier,95.66568525,False
Edward,Russell,103.2235913,True
Diana,Mcdonald,183.096436,True
Randy,Dawson,192.1441514,True
Jasmine,Williams,286.16923360000004,True
Robert,Smith,124.219007,True
Sara,Young,183.9944858,True
Samantha,Gonzalez,205.5899257,True
Christina,Torres,286.2681619,True
Maria,Bailey,141.9076294,True
Charles,Bartlett,94.22658657,False
Natalie,Parker,238.01615890000002,True
Paula,Hernandez,48.88381678,False
Jessica,Jenkins,14.94777896,False
Drew,Henson,223.07613089999998,True
Michael,Davis,17.98090899,False
Ian,Ramos,23.68465648,False
Anna,Wright,235.5824596,True
Ashley,Anderson,74.40865878,False
Jennifer,Wright,298.1278773,True
Nicole,Lopez,67.72888616,False
Tara,Ellis,21.92761435,False
Hannah,Elliott,42.35003061,False
Gavin,Rodriguez,116.36642420000001,True
Johnny,Jackson,291.5968901,True
Martin,Garrett,147.06705559999997,True
Terri,Hayes,167.36096730000003,True
Adam,Huang,260.8409357,True
Carolyn,Garner,104.41065350000001,True
Lisa,Lee,130.22025109999998,True
Rodney,Escobar,8.711600244,False
Michael,Johnson,144.5450063,True
Michelle,Carter,55.94822858,False
John,Dunn,81.5436983,False
Terry,Pierce,297.86618239999996,True
David,Buck,258.79109040000003,True
Jennifer,Newman,149.30963630000002,True
Cynthia,Lee,246.5934196,True
Sylvia,Clark,299.52523510000003,True
Joseph,Taylor,86.08285036,False
Kathleen,Barton,37.42180870000001,False
Michael,Harris,52.86340979,False
Eric,Benson,172.1967218,True
Curtis,Butler,44.51322087,False
Brittany,Le,51.04878875,False
Jeremiah,Sims,101.161794,True
David,Davis,290.4227547,True
Tiffany,Bond,181.4895479,True
Patricia,Chen,61.60059465,False
William,Crawford,181.76037490000002,True
Christina,Roberts,29.28680092,False
Jerome,Scott,232.1441336,True
Jeffery,Walker,272.0840276,True
Todd,Alvarez,212.17336319999998,True
John,Henry,223.9911858,True
James,Miles,156.36757780000002,True
Michael,Downs,31.19720611,False
Kayla,Wheeler,6.095911005,False
Charles,Martin,161.27522869999999,True
Harold,Bennett,135.04235500000001,True
Michael,Swanson,200.39235280000003,True
Janet,Mcdonald,79.80353707,False
Brett,Willis,244.40641150000002,True
Jacob,Smith,27.92322882,False
Alexa,Webb,167.5688585,True
Louis,Klein,40.12200004,False
Tony,Yu,15.74238645,False
Lisa,Goodman,121.07840959999999,True
Kimberly,Hernandez,36.97352302,False
Phillip,Friedman,145.84183080000003,True
Brian,Lam,2.900394487,False
Kristin,Wilkins,251.8510287,True
Joshua,Lynch,188.87811100000002,True
Blake,Mclaughlin,276.65121569999997,True
Billy,Olsen,10.00480704,False
Shawn,Brock,179.61580859999998,True
Danielle,Jones,222.69520759999997,True
Jim,Gomez,60.12919733,False
Sabrina,Henderson,178.7453853,True
David,Pennington,245.3184012,True
Deborah,Williams,137.015971,True
Stephanie,Bowman,227.0047204,True
Joseph,Frazier,176.45330230000002,True
Ryan,Mclaughlin,249.86437599999996,True
Tony,Hall,135.8550959,True
Timothy,Martin,289.2653637,True
John,Obrien,261.8481216,True
Barbara,Johnson,53.80589508,False
Brandon,Marshall,139.84778269999998,True
Carrie,Miller,11.55550873,False
Samantha,Dean,261.61934069999995,True
Jamie,Wilson,87.74932378,False
Carlos,Acosta,236.6035296,True
Amy,Bennett,228.74945780000002,True
Dominique,Wells,116.64359540000001,True
Sarah,Bright,237.51607830000003,True
Michael,Barton,111.5883392,True
Rebecca,Anderson,172.3062642,True
Megan,Riggs,31.41542458,False
Whitney,Andrews,44.1176993,False
Catherine,Jones,127.0135122,True
William,Andrews,236.21807630000004,True
Kathleen,Edwards,158.32395380000003,True
Roger,Frost,220.46888739999997,True
Justin,Johnson,255.8491608,True
Valerie,Young,265.1702577,True
Samantha,Perez,239.94697969999999,True
Devin,Allen,72.15833791,False
Stephanie,Little,238.9238728,True
Melanie,Miller,27.5070475,False
Erica,Beck,2.4085263969999997,False
Toni,Dunn,168.37336200000001,True
Eric,Dunn,211.89758909999998,True
David,Jackson,169.3550529,True
Melanie,Gates,94.66629008,False
Heather,Pierce,17.41061969,False
Jordan,Lewis,153.01461740000002,True
Michele,Johnson,255.7149801,True
Samantha,Ryan,249.4925261,True
Christopher,Hudson,201.9997518,True
Zachary,Williams,106.59921640000002,True
Donna,Davis,66.72879991,False
Jordan,Erickson,237.7720748,True
Christopher,Nolan,88.74278259999998,False
Evelyn,Hanna,11.36458787,False
Jason,Johnson,250.23147020000002,True
Barbara,Caldwell,224.7115849,True
Ronald,Huff,7.2205434639999995,False
Holly,Norris,216.2305109,True
Derrick,Carter,11.83791299,False
Kenneth,Golden,285.8508169,True
Grace,Edwards,70.08655795,False
Jonathan,Rios,57.71259736,False
Mackenzie,Miller,265.5941732,True
Tammy,Taylor,138.8559857,True
Reginald,King,207.33056059999998,True
Matthew,Fletcher,130.5591612,True
Elizabeth,Jordan,177.7124355,True
Sally,Santiago,45.11902986,False
James,Johnson,12.89573538,False
Jason,Saunders,242.8437386,True
Carol,Hernandez,4.6243706410000005,False
Kendra,Dawson,291.5212704,True
James,Hess,58.42698092,False
Michael,Stokes,25.51886602,False
Jeffrey,Martinez,147.6903791,True
Joseph,Bell,102.9874282,True
Pamela,Black,140.71938899999998,True
Robert,Jordan,100.4711011,True
Kathy,Baker,263.5511899,True
Brian,Bailey,115.36283159999999,True
Mitchell,Clark,190.2857937,True
Kelly,Mcintyre,168.73442690000002,True
Susan,Ali,260.5821259,True
Latoya,Gonzales,205.04242219999998,True
Olivia,Mayo,251.53931630000002,True
Thomas,Anderson,221.03202140000002,True
Todd,Jennings,182.3938507,True
Paul,Dixon,22.25760841,False
Julie,Torres,130.6787559,True
James,Miller,202.22964919999998,True
John,Howard,80.73869922,False
Anne,Savage,134.04054969999999,True
Richard,Wilson,226.89171340000001,True
Amber,Esparza,187.5777824,True
Todd,Armstrong,99.18946135,False
Aaron,Richardson,118.4556824,True
Gregory,Pollard,234.13823680000002,True
Jon,Butler,225.7678307,True
Chelsea,Madden,116.6229213,True
Misty,Ramos,234.0837103,True
Ryan,Murphy,233.787281,True
Brittany,Sandoval,259.1615163,True
Rose,Stanton,132.5843724,True
Kristen,Banks,287.0092393,True
Julia,Stokes,140.3125662,True
Paul,Phillips,186.00436499999998,True
Amber,Thompson,128.4038652,True
Valerie,Norton,278.473292,True
Adam,Parker,228.1780449,True
Jennifer,Gonzales,201.95772230000003,True
Jacqueline,Hernandez,260.086074,True
Cory,Walker,276.89516610000004,True
Jennifer,Miller,220.5202145,True
Dawn,Bond,270.36049049999997,True
Tara,Daniel,247.69265519999996,True
Rebecca,Thompson,136.49071519999998,True
Victor,Serrano,260.1217048,True
Elizabeth,Bell,55.22085799999999,False
Julie,Coleman,122.6292673,True
Jennifer,Brown,8.634621797000001,False
Jessica,Moore,266.6472363,True
John,Ramirez,160.9401531,True
Becky,Hall,271.1221772,True
Christine,Smith,295.80399,True
Christopher,Osborne,146.2329234,True
Jacob,Hernandez,7.999586637999999,False
Jennifer,Rogers,128.5133967,True
Tammy,Young,19.64948762,False
James,Lewis,56.04829693,False
Charles,Stanley,74.1148732,False
Christina,Garcia,85.95341522,False
Heather,Davis,74.29698857,False
Ashley,Fuentes,228.88080440000002,True
Jorge,Brown,2.668016258,False
Sierra,Park,205.52585990000003,True
Todd,Miller,272.99470160000004,True
Jeffrey,Sanchez,71.25953585,False
Crystal,Luna,99.9830512,False
Devin,Flores,60.75152093,False
Bianca,Martin,123.5356854,True
Danielle,Snyder,26.67738087,False
Edward,Carney,265.0690245,True
Joseph,Grimes,268.7529259,True
April,Fowler,164.807737,True
Michelle,Mccoy,145.0996084,True
Alicia,Stone,21.30617961,False
Micheal,Lloyd,215.17326239999997,True
Richard,Ortiz,148.9167449,True
Jasmine,Reyes,44.61653265,False
Tony,Smith,114.4025946,True
Mary,Melton,198.305836,True
William,Griffin,146.0813867,True
Scott,Vargas,58.25361228,False
Adam,Guerra,13.06034675,False
Christina,Vang,215.2971497,True
Nicole,Williams,189.1902467,True
Erica,Powers,142.7933784,True
Angela,Garcia,175.2561835,True
Melissa,Brown,257.9026846,True
John,Santiago,55.75051528,False
Donald,Nelson,20.74710164,False
Misty,Bell,263.0063735,True
Vanessa,Barnes,81.07265035,False
Brian,Austin,212.64893659999998,True
Jeffrey,King,252.28968769999997,True
Levi,Vaughn,142.12244760000002,True
Melanie,Blake,244.2496518,True
Marvin,Franklin,219.66976209999999,True
Angela,Massey,110.59227759999999,True
Lisa,Cole,202.20327659999998,True
George,Stark,103.6304844,True
Jeffrey,Salas,232.95865279999998,True
Richard,Reeves,85.83249893,False
Heather,Maldonado,292.4101672,True
Shelly,Mcdaniel,267.5668047,True
David,Ryan,80.92148227,False
Tyler,Trevino,75.70611538,False
Christina,Jackson,155.4855824,True
Jodi,Peterson,20.74948998,False
Melissa,Carney,42.0237226,False
David,Cole,113.4241367,True
Ricardo,Weber,215.47652909999996,True
Jessica,Mckenzie,280.9707751,True
James,Ramirez,36.28177824,False
Jeffrey,Wise,77.17375689,False
Brandy,Fisher,169.5800524,True
Renee,Barrera,246.01478109999996,True
Melanie,Wiggins,14.97387711,False
Alexander,Mckee,171.6037468,True
Sheryl,Hill,9.161919917,False
Sandra,White,272.9878419,True
Christopher,Thompson,22.06905227,False
Daniel,Smith,130.75264109999998,True
Theresa,Johnson,61.15255402,False
Kristopher,Cunningham,127.42968290000002,True
Nathan,Morgan,166.2127571,True
David,Murray,110.60256740000001,True
April,Taylor,2.033803094,False
Daniel,Herrera,245.1409137,True
John,Mcpherson,200.3253003,True
Scott,Simmons,44.45087327,False
Gary,Tran,86.68368261,False
Erica,Vaughn,289.7922876,True
Jennifer,Peterson,179.35994319999998,True
April,Mccormick,219.6090619,True
Justin,Davis,39.14509514,False
Julia,Hall,163.1533708,True
Anna,Cunningham,188.9376293,True
Jacob,Stevens,233.22577030000002,True
Jerry,Payne,169.62381259999998,True
Mark,Collins,117.6222818,True
Benjamin,Clark,93.10220462,False
Lisa,Norton,17.32317763,False
Christopher,Smith,81.45143196,False
Mary,Myers,37.44740126,False
Stephanie,Skinner,6.4501154089999995,False
Dave,Kelly,121.97572949999999,True
Patricia,Gallagher,196.37117800000001,True
Shaun,Holloway,39.44032807,False
Marc,Love,262.27209819999996,True
Michael,Mayer,41.42900813,False
Mason,Rodriguez,162.79196519999996,True
Jason,Payne,83.2794627,False
Johnny,Hicks,74.94437940000002,False
Lisa,Rodgers,32.10622464,False
Sarah,Tyler,87.15157534,False
Brian,Rodriguez,26.081651500000003,False
Charlene,Jones,246.885328,True
Scott,Lawrence,227.6139565,True
Carol,Patrick,140.45168069999997,True
Jessica,Gibson,60.11999568,False
Linda,Sullivan,4.597577836,False
Donna,Carrillo,237.8259111,True
Scott,Baker,227.4705054,True
Brian,Jensen,174.96712219999998,True
James,Sosa,81.43216331,False
Veronica,Zavala,51.45914813,False
Jenny,Fields,186.1692976,True
George,Monroe,230.84556030000002,True
Michael,Smith,153.7056177,True
Kevin,Oliver,190.39769669999998,True
Nicholas,Mejia,13.52272289,False
Phillip,Logan,169.7231774,True
Jamie,Jackson,299.18465760000004,True
Thomas,Alvarez,72.23090551,False
Kaitlin,Lawson,116.94347040000001,True
Carlos,Wagner,268.2158202,True
Christopher,Anderson,45.61401189,False
Roberto,Sparks,113.7675985,True
Julie,Oneal,214.0692547,True
Megan,Friedman,240.3518353,True
Cheryl,Taylor,96.58849728,False
Jeffrey,Hatfield,241.51036659999997,True
James,Phillips,18.982053699999998,False
Jessica,Moore,128.9224193,True
Eric,Richards,79.96034999,False
Rebecca,Mitchell,240.7557103,True
Anna,Patrick,158.13197,True
Eric,Schmidt,197.3438304,True
Mark,Campbell,156.8947774,True
Taylor,Oconnell,190.5868648,True
Debra,Peters,70.77282649,False
Richard,Anderson,99.64762699,False
William,Russell,201.20675769999997,True
Ryan,Mcdaniel,245.97207039999998,True
Jacqueline,Frazier,191.7286603,True
Steven,Stuart,32.13545499,False
Emily,Rodriguez,90.35267623,False
Ryan,Perez,28.24313981,False
Lauren,Hahn,287.3152387,True
Megan,Lopez,127.44342040000001,True
Matthew,Lucero,194.0146142,True
Joseph,Perez,52.96715715,False
Kimberly,Wright,153.63786059999998,True
Donald,Braun,16.16466094,False
Savannah,Reese,156.4062563,True
Leslie,Wiggins,65.73844854,False
Deanna,Gonzalez,26.46654614,False
Derrick,Brown,22.81013853,False
Meghan,Davis,116.3037504,True
Faith,Edwards,163.6350438,True
Stephanie,Morgan,160.7615774,True
Laura,Vargas,17.12739612,False
Caleb,Singh,55.99219306,False
Cassandra,Andrade,189.3732231,True
Robert,Hall,183.85108530000002,True
Kenneth,Hill,6.341114311,False
David,Brown,136.8591472,True
Sarah,Lewis,237.1228892,True
Stephen,Meyers,261.2785989,True
Victor,Becker,71.86420397,False
Brad,Huff,150.79292869999998,True
Thomas,Sanchez,18.39675475,False
Michael,Chapman,229.96025550000002,True
Stephen,Lam,89.72241118,False
Theresa,Wells,80.07481776,False
Richard,Barrera,55.20716243,False
Kelly,Boyle,237.0515981,True
Alexander,Richardson,21.98915208,False
James,Hicks,177.05152969999997,True
Todd,Simon,93.74886446,False
Jason,Meyer,114.0768801,True
Matthew,Moore,150.4707103,True
Lindsay,Rivera,108.1302862,True
Michael,Peterson,253.4940966,True
Jennifer,Martin,193.19626019999998,True
Martin,Solomon,186.44926,True
Rebecca,Quinn,72.46973743,False
Kerry,Branch,9.474332966,False
Leslie,Ruiz,219.3292641,True
Joseph,Howard,86.76006819,False
Rebecca,Wright,233.5123787,True
Jacqueline,Phillips,266.44188080000004,True
Wesley,Erickson,134.59996919999998,True
Janet,West,225.89938270000002,True
James,Barnett,237.5878966,True
Eric,Scott,252.83163030000003,True
James,Jones,250.71734869999997,True
Joshua,Baker,87.85407145,False
Kathleen,Baker,260.1202045,True
Michael,Clark,260.3821386,True
Anne,Richards,214.57680299999998,True
Renee,Williams,273.24483399999997,True
Derek,Thomas,128.07325179999998,True
Robert,White,15.36006275,False
Teresa,Figueroa,157.0536374,True
Ashley,Murphy,117.9457723,True
Laura,Peterson,227.6123872,True
Brian,Cardenas,96.53388242,False
Dana,Conrad,12.35802683,False
Kathleen,Deleon,123.77194340000001,True
Ebony,Garcia,243.754614,True
